[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Breezy-Weather-_v5.2.8-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
521979546d0ac34f    8 of  12   org/breezyweather/common/ui/widgets/insets/ComposableSingletons$FitSystemBarComposeWrappersKt$lambda-5$1
9a31b5915f3e67f8    7 of  26   androidx/core/view/WindowInsetsCompat$Builder
c3fc2d4a88476ec9   13 of  74   androidx/work/impl/model/SystemIdInfoDao_Impl
5b866efd3a1197b8    1 of   6   app/cash/sqldelight/driver/android/AndroidSqliteDriver$statements$1
0fad4f7dacde55d0   36 of  53   androidx/compose/material/ripple/StateLayer
10bc4f72f8f4f947    9 of  50   okhttp3/RequestBody$Companion
e4a989334f914dcc    6 of   6   androidx/compose/ui/ComposedModifierKt$materializeImpl$1
a2e543dfc0b327a2    2 of  23   androidx/core/os/LocaleListCompat$Api21Impl
f22b2f3c5dbe470e   75 of 109   androidx/compose/ui/node/InnerNodeCoordinator
e01383162a0d142b   22 of  27   androidx/lifecycle/ViewModelProvider
9ced97001eaa98a1    5 of   5   androidx/compose/ui/unit/TextUnitType$Companion
806082fed779419b   50 of 134   app/cash/sqldelight/driver/android/AndroidSqliteDriver
1c3083e46c294c28    6 of   8   androidx/compose/ui/node/TailModifierNode
596812a74ea82aa2   15 of  38   androidx/compose/foundation/BackgroundElement
6f8f14e341d32b36    1 of   9   androidx/compose/ui/text/font/TypefaceRequestCache$runCached$currentTypefaceResult$1
0df041273304a8b1    2 of  72   org/breezyweather/main/fragments/HomeFragment$OnScrollListener
14219ff22eda4627    1 of   2   androidx/activity/result/ActivityResultLauncher
86264981473a96e7   32 of 922   kotlin/text/StringsKt__StringsKt
40fcb47ad30b1903    3 of   7   androidx/compose/ui/text/font/FontStyle$Companion
ecc2d5100e3e58ec    1 of   2   com/google/android/material/appbar/AppBarLayout$1
dc7c2a993391b07b    3 of   4   androidx/compose/ui/text/TextStyle$Companion
78c7074f86510c4b   12 of  31   androidx/core/graphics/Insets
2f8c1ae7fa2a684f    3 of  44   androidx/collection/ObjectIntMapKt
8448f4e9772bc494    7 of  27   androidx/compose/foundation/layout/UnspecifiedConstraintsElement
2cfce9545dda3a01    2 of   2   androidx/compose/ui/layout/AlignmentLine$Companion
3707ffcd01c3affc   16 of  25   androidx/savedstate/SavedStateRegistryController
1032790fcf2685c9   11 of  44   kotlinx/coroutines/flow/FlowKt__ContextKt
61c8efb3f378dc2f   13 of  78   kotlinx/coroutines/internal/ConcurrentLinkedListNode
7c020b2148e45a6a    3 of   4   androidx/compose/ui/geometry/Rect$Companion
a3e363cdb2f3b176    1 of  12   androidx/compose/ui/graphics/AndroidPath_androidKt
b1996b39935dcf9d    2 of   2   androidx/compose/material/ripple/UnprojectedRipple$Companion
39469760a76d6589    8 of  48   kotlinx/coroutines/CancellableContinuationKt
259e0ff36e41c161   11 of 375   okhttp3/internal/cache/DiskLruCache
9c0f7db2284712dd    1 of   3   androidx/compose/ui/platform/AndroidComposeView$focusOwner$5
07627472f0273592    2 of   2   org/breezyweather/sources/baiduip/BaiduIPLocationService$Companion
d723667ef7219ba5    3 of   3   kotlin/random/FallbackThreadLocalRandom$implStorage$1
67bc3ac2705a6a5c    7 of  91   androidx/compose/ui/graphics/Color$Companion
942da2a620bcd0a1    5 of  55   okhttp3/internal/platform/Android10Platform
90c5561b4f517048    3 of   4   androidx/compose/ui/draw/DrawResult
e9c91bfe1b00638a    4 of   8   kotlinx/coroutines/flow/internal/FusibleFlow$DefaultImpls
5e80dabb4dea9115    1 of  58   androidx/compose/ui/text/input/TextInputServiceAndroid_androidKt
6684c61a7f7d6123    9 of  72   androidx/compose/ui/layout/LayoutCoordinatesKt
d27feac03cc6d434   32 of  45   androidx/compose/material3/AppBarKt$TopAppBarLayout$2$1
d4b81527a01508cd    6 of  16   androidx/compose/animation/core/AnimateAsStateKt$animateValueAsState$3$1$1
67cda4de10848657   18 of  28   androidx/compose/runtime/PausableMonotonicFrameClock
b1b9e5ff160d99bf   10 of  27   androidx/compose/ui/platform/WindowRecomposerPolicy
e53517a3f205669f    1 of  12   kotlinx/coroutines/MainCoroutineDispatcher
3dcb2d41b7b54720   56 of 511   androidx/compose/ui/text/SpanStyle
7e28094b23bfc5a1    1 of  59   androidx/recyclerview/widget/SimpleItemAnimator
6df002ac81f988f8   13 of  23   androidx/compose/material3/tokens/TopAppBarSmallCenteredTokens
dfdbbd89ced81d94    2 of  18   androidx/compose/ui/text/SaversKt$SpanStyleSaver$1
cef117746d113167    8 of   8   kotlinx/coroutines/internal/SystemPropsKt
68cffc012ae0d506    7 of  21   androidx/compose/ui/text/style/ColorStyle
52a22fcfbf6a9abf    6 of  33   org/breezyweather/sources/meteoam/MeteoAmService
57f09be691c4ab19    6 of  35   androidx/compose/ui/graphics/TransformOrigin
db838bc9fed80f7c  116 of 281   androidx/compose/ui/focus/FocusTargetNode
f74b40d8a7f9bffa    3 of  12   okhttp3/internal/platform/android/StandardAndroidSocketAdapter
3637d9ecb009ad91    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLayoutModifierInLookahead$1
d871e2e231215629    3 of   4   androidx/compose/ui/node/NodeCoordinator$Companion
0729b5ad895b3551    3 of   7   androidx/compose/ui/platform/DisposableSaveableStateRegistry
b4652431342dd524    3 of  40   androidx/recyclerview/widget/GapWorker$LayoutPrefetchRegistryImpl
59829485550c30d8    6 of  13   kotlinx/coroutines/internal/LimitedDispatcher$Worker
fac616ea87663665    2 of   2   org/breezyweather/main/Hilt_MainActivity$1
ab7ffd31273aebee    3 of   7   androidx/core/view/GestureDetectorCompat
f3225eb7fbb5b4d7    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetModifier$1
d8ec65bbe0cddb59   27 of  36   androidx/compose/material3/AppBarKt$SingleRowTopAppBar$3
cec5110f32228ad6   80 of 312   kotlinx/coroutines/scheduling/CoroutineScheduler
8b1da1f9ad28b6cc    6 of  12   breezyweather/data/AndroidDatabaseHandler$dispatch$3
cb48a37440b91a77    5 of   8   dagger/internal/MapBuilder
491199e57dc0f860   11 of  55   androidx/compose/runtime/SnapshotMutableFloatStateImpl
7f2de4afaceaa875    1 of   2   androidx/compose/ui/node/ComposeUiNode
3bfdbfd8fcf97914    9 of  24   kotlinx/coroutines/DispatchedCoroutine
bfe82e18f5a40217    3 of  65   com/google/android/material/internal/ToolbarUtils
324c61127bca60fc    2 of   2   org/breezyweather/sources/RefreshHelper$Companion
aa215b988e7de653    2 of   4   kotlin/jvm/internal/IntCompanionObject
9ce53fc21a89f37e    2 of  15   okhttp3/internal/platform/android/CloseGuard
22f8bfcd2d7f1162   29 of  39   androidx/compose/ui/platform/AndroidComposeView_androidKt
06d990366e9d04e1   88 of 207   org/breezyweather/main/fragments/ManagementFragment
86615bac67690492    2 of   2   kotlinx/coroutines/flow/StateFlowImpl$collect$1
fb50604e5c93f7b2    4 of   6   org/breezyweather/main/utils/MainThemeColorProvider$Companion$WhenMappings
d1ca8776994744eb   15 of  23   org/breezyweather/common/basic/insets/FitHorizontalSystemBarRootLayout
ac5c2075fb60ecee    3 of   6   androidx/compose/ui/text/font/FontSynthesis$Companion
c00ed9bac1b5e90f   28 of 105   androidx/compose/ui/graphics/colorspace/TransferParameters
4e3252b6ab6afbe4    2 of   4   androidx/activity/result/ActivityResultRegistry$CallbackAndContract
07c506f5ac29b601   20 of  44   androidx/lifecycle/ProcessLifecycleOwner
8ce3bde2eedf4bfb    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$Role$1
a4a2e4a20660a297   32 of 104   com/google/android/material/resources/TextAppearance
fa5c50db175012ba    6 of   6   androidx/room/RoomMasterTable
45436178ba4f88bd    7 of   8   androidx/compose/ui/platform/ViewCompositionStrategy$DisposeOnDetachedFromWindowOrReleasedFromPool
b33e4c6de3377132    7 of  31   androidx/compose/ui/graphics/ImageBitmapKt
f1c1fc0338d77fb2    7 of   7   androidx/sqlite/db/framework/FrameworkSQLiteDatabase$query$cursorFactory$1
6b43f11389f8b615    8 of  12   androidx/work/impl/OperationImpl
c4006747935bf43f    6 of  11   kotlin/LazyKt__LazyJVMKt
90238b44569a15f4    1 of   1   androidx/compose/ui/semantics/SemanticsConfigurationKt
8a34e0cc3b33cf0c   21 of  27   androidx/compose/material3/internal/ProvideContentColorTextStyleKt
57692d29680f132d   46 of 238   androidx/collection/LongSparseArray
5e5f703bf306ad0b    1 of  13   androidx/recyclerview/widget/RecyclerView$4
c7b1af4fd42726aa    2 of   2   okhttp3/CookieJar
76266b9a2474b5b4   22 of  89   androidx/compose/ui/graphics/layer/ChildLayerDependenciesTracker
3a57c4288566d9b5    5 of  31   androidx/lifecycle/SavedStateHandle$Companion
c22f5e8081d6f161  174 of 430   androidx/fragment/app/FragmentStateManager
4cfdb17d7425eba3    1 of   2   androidx/core/R$styleable
8889feea5a98db8e    6 of 184   androidx/compose/foundation/layout/WindowInsets_androidKt
a8977f42cbb475ba   28 of  94   androidx/swiperefreshlayout/widget/CircularProgressDrawable$Ring
84175d170eb9cf82    6 of  85   okhttp3/Cache
97de6f7d5571872b    2 of  53   kotlin/text/CharsKt__CharJVMKt
b0fdac9030fcf719    3 of   3   androidx/compose/ui/layout/RootMeasurePolicy$measure$2
070c65ccc1ea36b6    1 of   2   androidx/recyclerview/widget/ItemTouchHelper$Callback$2
82ec071369752d95  130 of 184   androidx/compose/material3/tokens/PaletteTokens
0558e4c5050e64db    6 of  52   org/breezyweather/sources/geonames/GeoNamesService
37286d17d2f75e5c    1 of   6   androidx/work/impl/AutoMigration_14_15
7762ff1d884b2b0a   24 of  51   androidx/compose/ui/text/android/StaticLayoutParams
7df806ed34872c33    2 of   6   androidx/compose/ui/text/SaversKt$ColorSaver$2
137d61ad9213af65    2 of   3   androidx/compose/runtime/saveable/SaverKt$AutoSaver$2
3276fdc4e800efce    6 of  28   kotlinx/serialization/json/Json
6aaf843bb8327807    2 of   2   androidx/compose/ui/graphics/drawscope/Fill
a66ef389b65733f0    3 of   3   androidx/compose/animation/core/TwoWayConverterImpl
0aa6088b3fbefa0d    1 of   1   kotlinx/coroutines/flow/internal/AbstractSharedFlowKt
f87b0e08a6a5ebf3    2 of  81   kotlin/comparisons/ComparisonsKt__ComparisonsKt
7fba2703ba9836c4    4 of  86   androidx/room/util/CursorUtil
dc794f1e4ac5960e    2 of   7   androidx/compose/ui/text/SaversKt$UrlAnnotationSaver$2
db1443c7a7f1e725   12 of  38   kotlinx/coroutines/internal/ThreadContextKt
fefe1ba9f1477474   17 of  25   androidx/compose/ui/node/NodeChainKt
b54ce78deca6e345   38 of 106   org/breezyweather/sources/metie/MetIeService
6e8184dce6a610bc   16 of  32   androidx/compose/runtime/internal/PersistentCompositionLocalHashMap
dae5b0e513564ae1    2 of  10   breezyweather/data/WeatherCodeColumnAdapter
2dcf034d869d62d0    9 of  40   androidx/compose/ui/text/android/style/IndentationFixSpan_androidKt
ab91458839655313    6 of  20   androidx/core/app/NotificationChannelCompat$Builder
6e92061e98489329    3 of   3   kotlin/coroutines/jvm/internal/DebugProbesKt
44da415933494880   85 of 380   androidx/appcompat/widget/AppCompatTextHelper
55f9a4403f4412be   15 of  24   androidx/compose/runtime/snapshots/GlobalSnapshot
f77da7edf5dc8dfd    3 of   4   androidx/lifecycle/LiveData$1
39e8924c9b01bd6d    3 of  14   kotlinx/coroutines/SupervisorKt
46be42f48acaab1c    4 of   7   androidx/sqlite/db/framework/FrameworkSQLiteStatement
cde5217ffe47d990   41 of  61   androidx/compose/ui/input/pointer/PointerInputEventProcessor
4412d24c2bd322c8    6 of  47   androidx/core/os/CancellationSignal
52174b3b675d6364    3 of  22   kotlin/internal/ProgressionUtilKt
687cbfaefe3addfe    2 of   6   androidx/compose/ui/text/SaversKt$LinkSaver$1
8d46ff9b20931015   30 of 117   androidx/compose/foundation/layout/Arrangement
ab3ba4a2ae045d9e    3 of   3   androidx/compose/ui/platform/AndroidComposeView$focusOwner$4
433d4475f73e6afd    4 of  16   androidx/compose/ui/input/pointer/PointerId
b0d2e2d50c0db24e   18 of  48   androidx/emoji2/viewsintegration/EmojiTextViewHelper$HelperInternal19
d4a8ca3102002afb    2 of  20   androidx/compose/ui/platform/AndroidComposeView$resendMotionEventRunnable$1
c3c03df322be7724    4 of  11   androidx/compose/ui/focus/FocusOwnerImpl$modifier$2
edff3a807bacef59   14 of  14   androidx/compose/ui/graphics/drawscope/CanvasDrawScope$drawContext$1
ec00532bf2746a29    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$16
c4e81a6c81fe5c55    2 of  13   androidx/compose/ui/graphics/vector/PathNode$RelativeVerticalTo
0b13ededd5ff8887   14 of 170   androidx/compose/ui/geometry/RoundRect
5bf5de3713674385    3 of   5   androidx/compose/ui/graphics/CompositingStrategy$Companion
b57c61916de1ec06    5 of   9   org/breezyweather/common/basic/GeoFragment
6c2eef11e817aae5    2 of  14   org/breezyweather/main/fragments/ComposableSingletons$ManagementFragmentKt$lambda-2$1
1bab49af1cc91775    2 of  90   kotlin/time/Duration$Companion
2ad43093b1832f02    6 of  31   androidx/compose/ui/semantics/AppendedSemanticsElement
8c7a098f3b53d94c    7 of  46   androidx/compose/foundation/BorderKt
aa57db2718db33ae    1 of   1   androidx/fragment/app/FragmentLifecycleCallbacksDispatcher$FragmentLifecycleCallbacksHolder
c04f0cea0a8860cb    2 of  26   androidx/work/impl/model/WorkSpec$Companion
3578f9a835decb66    8 of  25   androidx/appcompat/widget/ActionMenuPresenter$OverflowMenuButton
b1bebdf64b63dd41    3 of   4   kotlin/jvm/internal/CallableReference$NoReceiver
44a3ea4a9a8a55cc  102 of 260   androidx/compose/ui/focus/FocusTraversalKt
877d3a7acb6da93b    4 of   9   app/cash/sqldelight/SimpleQuery
235875f375f884eb   26 of  87   androidx/compose/ui/text/platform/AndroidTextPaint
5ffa3d1c9d829191    2 of   4   androidx/compose/animation/core/VectorConvertersKt$DpOffsetToVector$1
f502a1fe73b13cbf   36 of  45   androidx/compose/material3/AppBarKt$SingleRowTopAppBar$actionsRow$1
b1a19e7310fe1bfc    1 of   5   androidx/core/view/WindowInsetsAnimationCompat$Callback
f8dcec53c48fe4e2    1 of  54   androidx/work/impl/model/WorkTagDao_Impl
3438962214127156    3 of   3   androidx/compose/animation/core/AnimationVector
11df44fac514db87   12 of  40   androidx/room/RoomOpenHelper$Companion
c45c9e70bc804797    1 of   1   androidx/compose/ui/node/DrawModifierNode
7b0a765f6a40caf8    2 of   4   androidx/compose/material3/ContentColorKt$LocalContentColor$1
71ffa0a362c286b1    6 of   6   androidx/compose/ui/graphics/drawscope/DrawScope$Companion
b037587592814076   58 of  97   androidx/compose/material3/tokens/ColorLightTokens
057c530c78f3d66d    2 of   9   androidx/work/impl/constraints/controllers/StorageNotLowController
9cbb35e3c2620c11    1 of   1   androidx/compose/ui/focus/FocusPropertiesModifierNodeKt
76881ba7cbb88f5f    7 of  95   androidx/compose/ui/semantics/SemanticsConfiguration
28f00a3386f4eb85    6 of  46   androidx/compose/ui/focus/FocusInteropUtils_androidKt
f21e43f717b055bc    5 of   6   androidx/fragment/app/Fragment$6
79aa2ab63d8755b8   18 of  40   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMapBaseIterator
aa711b6d71d1816c    1 of   9   androidx/appcompat/app/ActionBar$LayoutParams
03c03ff75c3c6709    4 of  23   androidx/collection/IntListKt
3207924edaf6b3a1    5 of   5   androidx/compose/ui/text/style/Hyphens$Companion
02fbe19a33b16c76   18 of  25   androidx/compose/foundation/FocusableNode
5512af5df4675751    5 of   8   kotlinx/coroutines/channels/BufferOverflow
6575bd51f4107242    2 of 131   androidx/compose/ui/graphics/Brush$Companion
1d5d6a8cd180e1bf    2 of   2   androidx/compose/ui/node/OnPositionedDispatcher$Companion
dd2960a6a7dcdcc8    2 of   3   androidx/compose/ui/graphics/colorspace/Connector$Companion$identity$1
4285e4da09a698c3    4 of  11   androidx/compose/ui/semantics/EmptySemanticsElement
bd9cd72e831a66ef    4 of   4   androidx/core/view/ViewKt$ancestors$1
59692a20c150ad4f   26 of  33   org/breezyweather/theme/ThemeManager
27254723c5fd7dfc    1 of   3   androidx/compose/ui/platform/AndroidComposeView$focusOwner$3
2a2eef55de78c598    6 of  57   org/breezyweather/main/layouts/MainLayoutManager
955e6a183cb2ee59   52 of 189   kotlinx/coroutines/EventLoopImplBase
0514e67d3697b3eb    2 of   2   androidx/compose/ui/graphics/Outline
7356bb3202dd71a7    7 of  16   kotlinx/coroutines/sync/SemaphoreSegment
919e7ae5831b3eec    1 of  24   androidx/recyclerview/widget/ViewBoundsCheck$BoundFlags
dfc1bc9edc77a7c9   10 of  46   androidx/compose/ui/geometry/SizeKt
cf91c02f33060a21    4 of   4   androidx/compose/ui/graphics/PathFillType$Companion
e7eea63c8ed66f29   18 of  50   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt
2eee308162a0c4a8    7 of   7   kotlin/coroutines/AbstractCoroutineContextElement
0cdad3d2f4091871    4 of   4   androidx/compose/ui/layout/PinnableContainerKt$LocalPinnableContainer$1
fa22a534066c065e    3 of   9   kotlinx/coroutines/EventLoop_commonKt
da8c481444aef1bd    3 of   3   androidx/compose/ui/platform/AndroidComposeView$focusOwner$1
66cdc0550aa9fd65    2 of   2   kotlinx/coroutines/flow/FlowKt__ChannelsKt$emitAllImpl$1
cbaaec24c29bfc30    2 of  11   androidx/compose/ui/input/pointer/AndroidPointerIconType
25655e71cc1386eb    1 of   3   androidx/compose/ui/text/input/TextInputServiceAndroid$baseInputConnection$2
d411c058a62230ec    3 of  10   androidx/core/view/SoftwareKeyboardControllerCompat
071464b1e44c778f   12 of  16   androidx/compose/runtime/Stack
8dbaf475c64d69a5    3 of  42   androidx/recyclerview/widget/RecyclerView$ItemAnimator
30b86cc77bbf6800   18 of 376   org/breezyweather/sources/accu/AccuService
3220c2987a27eaed   78 of  79   org/breezyweather/theme/compose/TypeKt
032ae467dc588c7d   44 of 145   androidx/compose/ui/graphics/AndroidCanvas
90085e67fb0e8831    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLookaheadMeasure$1
7ae10698a15837dc    5 of  10   app/cash/sqldelight/driver/android/AndroidSqliteDriver$Callback
0de21c0692703537    2 of   2   kotlinx/coroutines/scheduling/Task
6874e685be83554e    3 of   6   androidx/appcompat/app/AppLocalesMetadataHolderService
5f7d79a9dc943651    6 of   9   kotlin/sequences/FilteringSequence
1888b3e26859b327    4 of   4   androidx/savedstate/SavedStateRegistryController$Companion
ac3c4b0bff51866f   26 of  57   androidx/compose/foundation/layout/ColumnMeasurePolicy
61d57e877ebb1493    8 of  23   com/google/android/material/appbar/ViewOffsetHelper
abdf394648999ffc   55 of 191   androidx/compose/foundation/text/modifiers/TextStringSimpleNode
294b43b486c4e137   20 of  30   androidx/compose/material3/tokens/FilledButtonTokens
6752c5f74f4c5756    4 of   4   androidx/compose/ui/focus/FocusPropertiesImpl$enter$1
66551a2f4afc2099    1 of   3   androidx/compose/runtime/SnapshotIntStateKt
328c972a73db7dc0  126 of 605   androidx/compose/ui/node/NodeChain
8834d195b4729a6b    6 of  12   androidx/compose/material/ripple/RippleNode$onAttach$1
9e77ec8863de4a0a    3 of   4   androidx/compose/ui/geometry/CornerRadius$Companion
46c237455619376d    1 of   7   androidx/compose/runtime/GroupInfo
0af84edbe5df5899   55 of  93   androidx/compose/ui/Modifier$Node
426848fc0f001e54    3 of   3   androidx/lifecycle/SavedStateHandlesProvider$viewModel$2
d3de92468b934259    8 of  55   org/breezyweather/background/weather/WeatherUpdateJob$Companion
f62fa551aae269dd    2 of  28   androidx/work/impl/constraints/trackers/StorageNotLowTracker
9b8a56612d04104e    4 of   4   androidx/compose/runtime/Trace
f8bccd0313cbfa32    3 of   8   org/breezyweather/main/MainActivity$sam$androidx_lifecycle_Observer$0
f096e861feea159a    2 of   2   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/EndOfChain
94d574cdb2c6fcd3    2 of   4   androidx/compose/ui/graphics/vector/PathComponent$pathMeasure$2
162804d3c1a8046e    2 of  13   androidx/compose/ui/graphics/vector/PathNode$HorizontalTo
6128e8562b01b2cd    1 of   1   androidx/compose/ui/layout/ContentScale
ba9e5e1c7c61d677    4 of  19   com/google/maps/android/model/LatLng
5b5904d1ce7e0c58    6 of  12   kotlinx/coroutines/flow/internal/ChannelFlow$collectToFun$1
75d07fb6fae91994  152 of 564   androidx/compose/ui/node/MeasureAndLayoutDelegate
f01e4619527eccdd    2 of   9   androidx/work/impl/constraints/controllers/BatteryChargingController
a603c913c84af22c    9 of  53   org/breezyweather/Migrations
ab6a89cad65fefdb    2 of   4   androidx/compose/runtime/saveable/SaveableStateRegistryKt$LocalSaveableStateRegistry$1
77eff01aa6f0ef3f   18 of  29   androidx/sqlite/util/ProcessLock
9a107d8cc604e610    2 of   2   org/breezyweather/common/basic/livedata/BusLiveData$Companion
c49df1ddcddf926f   12 of  44   com/google/android/material/appbar/ViewOffsetBehavior
db7d5a7a6937a990    1 of   3   androidx/compose/ui/graphics/vector/VectorComponent$1
408fa5deaf52dd1d    3 of   3   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$2$onStateChanged$1$1$1$1
409b7dec5b250609    2 of  31   androidx/recyclerview/widget/ViewBoundsCheck
bab17c2a0027b4f4  119 of 194   androidx/compose/ui/node/DelegatingNode
df48c0bae1f1c087    2 of   4   androidx/compose/ui/text/input/TextInputServiceAndroid$onImeActionPerformed$1
73a0e4649eb31d6d    7 of  11   org/breezyweather/common/ui/widgets/insets/FitSystemBarComposeWrappersKt$BWCenterAlignedTopAppBar$2
725efd8c0fde6f2b   57 of 317   androidx/compose/ui/semantics/SemanticsPropertiesKt
9d74a01054a4a0f9    2 of   3   org/breezyweather/common/di/RxModule
9e3916a882f1bd42    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalContext$1
f18f4aea8ff6764b    2 of   3   androidx/compose/ui/text/intl/Locale$Companion
630572f6b904a379    1 of   2   androidx/compose/ui/text/platform/AndroidParagraphHelper_androidKt$NoopSpan$1
f18810f3f2c191e0    2 of   2   androidx/compose/ui/text/font/AndroidFontResolveInterceptor_androidKt
c7dd2fdb5797f494    4 of   6   androidx/compose/runtime/ReferentialEqualityPolicy
abbb5ad27445c77e    1 of   8   androidx/recyclerview/widget/RecyclerView$AdapterDataObserver
2725ad2fe8be493d    2 of   5   androidx/work/impl/Migration_4_5
6a18888997581125    1 of   1   androidx/compose/ui/contentcapture/ContentCaptureManager
f4a9455a6627a78d    2 of   4   androidx/compose/material3/TypographyKt$LocalTypography$1
5bbb789d7c1e8803    3 of   3   kotlin/coroutines/CoroutineContext$DefaultImpls
e0a6f9c715efde8c    2 of   2   androidx/compose/ui/graphics/colorspace/Lab$Companion
80fd76e094baf13d   19 of 114   androidx/compose/ui/graphics/AndroidPath
fc5eb6cfa11a989a    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalUriHandler$1
ce3fb048acd4310b   21 of  27   androidx/compose/foundation/layout/FillNode
2b09011c33631de0    2 of  65   breezyweather/data/weather/WeatherRepository
f9804631d5723d24   43 of 136   androidx/compose/material3/MaterialThemeKt
96b498adadf5fcb6    1 of   7   org/breezyweather/main/adapters/location/LocationAdapter$1
7021cd6d553dd15b    6 of 119   org/breezyweather/sources/recosante/RecosanteService
d95a3e04abc2cb52    7 of   9   androidx/work/impl/utils/taskexecutor/WorkManagerTaskExecutor
915d1a83ea7178ee    6 of  13   androidx/work/WorkQuery
4809f3e6996149f6   22 of  63   androidx/compose/ui/unit/fontscaling/FontScaleConverterFactory
e21a1bf6063415f1    8 of  10   kotlinx/coroutines/ThreadLocalEventLoop
37c03958bb82dbc7   19 of  57   com/google/android/material/internal/ThemeEnforcement
e799d3a0b52fd889    1 of   9   okhttp3/internal/platform/android/BouncyCastleSocketAdapter$Companion$factory$1
b2cb064c27d60e8c    9 of  21   androidx/compose/material3/RippleConfiguration
bc9d1e94823aaeee    2 of   4   androidx/work/impl/Migration_7_8
6d658f817d0bdfec   86 of 186   androidx/compose/ui/draw/PainterNode
1ecdebd027abe584    3 of  18   androidx/compose/ui/layout/LayoutIdElement
939aa5f9a2882317    3 of   3   androidx/compose/foundation/BackgroundNode$getOutline$1
952f39aaf97777eb    7 of   8   breezyweather/data/location/LocationRepository$getAllLocations$locations$1
cee80e317ecc8d12    2 of   2   org/breezyweather/sources/geonames/GeoNamesService$Companion
e192076980b92636    2 of  39   androidx/activity/ComponentActivity$activityResultRegistry$1
08a11eedf2365efd    3 of   8   androidx/compose/ui/text/style/BaselineShift$Companion
0126f98dab100ef7    3 of   3   androidx/compose/ui/draw/CacheDrawModifierNodeImpl$getOrBuildCachedDrawBlock$1$1
baa495b5dc920180    5 of   6   okhttp3/internal/platform/AndroidPlatform$Companion
3fa03cb33b165355   23 of  55   androidx/compose/ui/text/font/FontFamilyResolverImpl
b7eafd52c06b3b6a   32 of  34   androidx/compose/material/ripple/AndroidRippleNode
8026361bbc6c3177   11 of  44   androidx/appcompat/widget/ViewStubCompat
84355da2a168ab12    2 of   3   androidx/compose/ui/text/input/TextFieldValue$Companion
d7dee0f1a79e40ff    5 of   7   androidx/compose/ui/platform/AndroidUiDispatcher$Companion
a08a4c1db4246d57    4 of  63   kotlin/ResultKt
58d280ebf9634253    5 of   5   androidx/compose/ui/node/NodeCoordinator$invalidateParentLayer$1
098fd338f983f6f7   61 of 888   androidx/compose/foundation/text/BasicTextKt
3146254ccc927c15    7 of  15   kotlinx/coroutines/flow/FlowKt__MergeKt$mapLatest$1
274cae60c83e3730    1 of   7   androidx/fragment/app/Fragment$5
6eabdcf98b49835f    2 of   5   androidx/compose/animation/core/AnimationResult
4ad3afcc3838e514   84 of 125   androidx/core/view/WindowInsetsCompat$Impl20
1550333cd9743aff   23 of  26   androidx/compose/animation/core/Animatable$runAnimation$2
0f4201d2ab300c01    7 of  11   androidx/compose/material3/ScaffoldKt$ScaffoldLayout$1$1$bottomBarPlaceables$1
273ed5a632fdcc6f    2 of   6   okhttp3/internal/platform/android/AndroidLogHandler
737876be3b9df5a6    4 of  30   androidx/compose/ui/text/font/FontFamilyResolver_androidKt
47e24c10c98fdac8    2 of   2   androidx/lifecycle/viewmodel/internal/ViewModelProviders_jvmKt
48ff5879127ea59c    1 of  63   kotlin/UnsignedKt
6a01b79f882907dd    7 of  38   androidx/compose/ui/graphics/vector/PathNode$CurveTo
0797b398e123f168    4 of   6   org/breezyweather/theme/ThemeManager$Companion$WhenMappings
b7f7d1ceda8e645c    1 of   5   org/breezyweather/BreezyWeather_MembersInjector
00740cc013770ff2    6 of  10   androidx/compose/ui/focus/FocusTargetNode$WhenMappings
878424be5e54836a   13 of  31   kotlinx/coroutines/internal/MainDispatcherLoader
c24b00b613e3fdf5   10 of  41   okhttp3/ResponseBody$Companion
d1664ef5c7e56a9f    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalAutofill$1
428148562c570300    2 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetDensity$1
83007f436e3b54d1    5 of   9   androidx/compose/foundation/relocation/ScrollIntoView__ScrollIntoViewRequesterKt
6b7c3cced6f3bd58   10 of  10   com/google/android/material/shape/ShapePath$PathLineOperation
b144f9697e8e2c95    8 of  99   androidx/compose/foundation/ClickableKt
a38c8acaa7ad99cf   38 of 257   kotlin/collections/builders/MapBuilder
0bf515437fb748b6  113 of 235   androidx/compose/ui/platform/GraphicsLayerOwnerLayer
feefe06b1aa05794    5 of 156   androidx/compose/material3/Typography
