[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Cofi-_v1.21.5-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
a101d3f9e11443d4    4 of  11   androidx/lifecycle/ViewModelProvider$NewInstanceFactory
26697c5ee80a8204    5 of   9   androidx/lifecycle/SavedStateHandleAttacher
8063810f537e022b    3 of   5   androidx/compose/ui/node/CompositionLocalConsumerModifierNodeKt
822ee005c46b967b   46 of 151   androidx/compose/animation/core/SpringEstimationKt
486dfacd8ac4a85a   16 of  60   androidx/compose/material3/Shapes
39a309c015ac95f0    2 of   2   androidx/compose/foundation/FocusedBoundsNode$TraverseKey
a66ef389b65733f0    3 of   3   androidx/compose/animation/core/TwoWayConverterImpl
95521d8accec1474   11 of  14   com/omelan/cofi/components/ComposableSingletons$PipAwareAppBarKt$lambda-1$1
f62fa551aae269dd    2 of  28   androidx/work/impl/constraints/trackers/StorageNotLowTracker
a72e61e893022580    6 of  55   androidx/core/os/BundleKt
32d32c6e87af695f    1 of   6   androidx/compose/ui/graphics/vector/GroupComponent$wrappedListener$1
d7dee0f1a79e40ff    5 of   7   androidx/compose/ui/platform/AndroidUiDispatcher$Companion
2da38ce1751c2411   11 of 139   androidx/compose/ui/geometry/Rect
0f910ab7fbb5aec3    3 of   3   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNode$Companion
e731c0a9ac953b5d    2 of   2   androidx/compose/animation/EnterTransitionImpl
aed5f22182c00e64    1 of   3   androidx/compose/animation/core/SuspendAnimationKt$animate$6$1
6692cd3b6367989f    2 of   3   androidx/compose/runtime/saveable/SaverKt
cef720a3d8e886ee    3 of   4   androidx/lifecycle/MutableLiveData
cd35880b66ead38e   37 of 185   androidx/compose/foundation/AbstractClickableNode
d4c5b7940b9b5894    3 of   6   androidx/fragment/app/Fragment$5
50e0fa4a194c4387    5 of 461   androidx/collection/IntIntMap
e84976ee7365bda7   24 of 110   androidx/compose/animation/AnimatedEnterExitMeasurePolicy
071464b1e44c778f   15 of  16   androidx/compose/runtime/Stack
4bf3e3f3e34f3b29    4 of   6   androidx/compose/material3/internal/SystemBarsDefaultInsets_androidKt
2c84ff875c3d7f54    1 of   1   com/google/android/gms/common/api/Api$ClientKey
6d4bed90c61b56aa    3 of  18   androidx/compose/ui/graphics/vector/PathNode$RelativeMoveTo
7385b17f3a0a689c    9 of  40   kotlinx/coroutines/sync/SemaphoreKt
ada7c2017857a781   13 of  34   androidx/compose/runtime/changelist/Operations$WriteScope
1cd59472a6153ec0    9 of  13   kotlinx/coroutines/internal/LockFreeLinkedListNode$CondAddOp
11e340370e5aaffb    1 of  12   androidx/compose/foundation/gestures/ScrollingLogic$performScroll$1
527d6331b12fb01f    1 of   3   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$onSendAccessibilityEvent$1
7d1d21e38f8fa30c    2 of   4   androidx/compose/ui/text/SaversKt$FontWeightSaver$1
ec0070b3864a6a86    2 of   8   androidx/compose/ui/platform/InspectorValueInfo
0280e3b6d245c3f3    3 of  17   androidx/compose/ui/text/android/VerticalPaddings
b26c70e399c10bcf    2 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetLayoutDirection$1
2aef89f459b08a2a   15 of  22   androidx/compose/ui/node/LayoutModifierNodeCoordinatorKt
2c0db242fb6ef5a2   11 of  23   androidx/compose/ui/text/style/BaselineShift
d8ad27078c5b4365    2 of   4   androidx/compose/ui/text/SaversKt$TextRangeSaver$1
84f011c20a2faf88    1 of   4   androidx/compose/ui/platform/ViewCompositionStrategy$DisposeOnDetachedFromWindowOrReleasedFromPool$installFor$1
ad99aa59c3de5486   17 of  29   androidx/lifecycle/SavedStateViewModelFactoryKt
c95739048177e1bc    1 of   5   androidx/profileinstaller/ProfileVersion
eabc075779bec4cb    2 of   5   androidx/compose/ui/layout/AlignmentLineKt$FirstBaseline$1
9b8a56612d04104e    4 of   4   androidx/compose/runtime/Trace
5a006a6534b15473    6 of   9   androidx/compose/foundation/ClickableNode
92b5a3df18833940   13 of  96   androidx/fragment/app/FragmentTransaction
56978f23ee43c747    7 of   7   com/omelan/cofi/share/DataStore$Companion
a14d5857aa5fa3f4   20 of  73   com/omelan/cofi/share/model/Step
6128e8562b01b2cd    1 of   1   androidx/compose/ui/layout/ContentScale
84f796951d87bf52    3 of 136   okio/internal/-FileSystem
52e7bfc5bb07469d  159 of 362   kotlinx/coroutines/flow/SharedFlowImpl
f81c1a0a0d9cbf32    1 of   3   com/omelan/cofi/pages/details/RecipeDetailsKt$recipeDetails$1
e2bb2fe44e775390    2 of   3   androidx/compose/runtime/ParcelableSnapshotMutableLongState$Companion
5befc2b68cc38523    5 of  23   kotlin/enums/EnumEntriesList
229a1a6ff7e3bfaa    4 of  14   androidx/compose/foundation/text/selection/TextSelectionColors
6a73d9bc1673f500    5 of  12   androidx/compose/runtime/changelist/Operation$UpdateAuxData
43f2a694be234bfa    2 of   4   androidx/compose/material/ripple/RippleThemeKt$LocalRippleTheme$1
d9db935c22c3f884    1 of   5   androidx/compose/foundation/shape/CornerSizeKt$ZeroCornerSize$1
0f59a613df9b4610    1 of  67   com/google/android/gms/common/internal/zzb
686d8d470cdb3932    1 of   6   androidx/compose/foundation/gestures/DraggableKt$NoOpOnDragStarted$1
b87061f36ca4a5e3   11 of  14   androidx/navigation/compose/ComposeNavigator$Destination
be30d0b811010f4d   62 of  62   androidx/compose/material/icons/rounded/SettingsKt
4153954386852250    1 of   2   androidx/datastore/core/DataStoreImpl$InitDataStore$doRun$initData$1$api$1$updateData$1
3a85af35d39f76e5    5 of  12   androidx/compose/material3/ExitUntilCollapsedScrollBehavior
13d9caf113cb9a33   14 of  23   androidx/lifecycle/ReportFragment$Companion
c838b1c4f65cdf71    2 of   5   androidx/compose/ui/semantics/SemanticsProperties$IsDialog$1
99ba55ff24d9b849   39 of 130   kotlinx/coroutines/channels/BufferedChannel$BufferedChannelIterator
b5097c0a4b0992df   11 of  41   androidx/compose/ui/input/pointer/SuspendPointerInputElement
b06a92bdbf760d77   66 of 235   androidx/compose/ui/text/AndroidParagraph
84df4d3c07113e28    5 of  61   androidx/core/view/AccessibilityDelegateCompat
7d748333d3601dfc    1 of   1   androidx/compose/ui/graphics/AndroidGraphicsContext_androidKt
b63ec282c60d026a   11 of  16   androidx/compose/runtime/saveable/ListSaverKt$listSaver$1
0ee798481ae1bc95    2 of   8   androidx/compose/ui/graphics/Outline$Rectangle
661b1d4b5afd5171    2 of   2   kotlinx/coroutines/CoroutineExceptionHandler$Key
b0423b1b9d7ec6c6    2 of  40   androidx/compose/ui/text/SaversKt$LinkSaver$2
ac1d9fb0a00d4342   14 of 195   okio/Path
2f052cf70c1eff0f    4 of   6   androidx/sqlite/db/SupportSQLiteCompat$Api19Impl
6c89d88ce0b54455    2 of   6   androidx/compose/ui/text/input/TextFieldValue$Companion$Saver$1
c57f21adccd678ee    4 of   4   androidx/compose/runtime/CompositionLocalMap$Companion
b868481462aa222d    6 of  11   com/google/android/gms/common/internal/RootTelemetryConfigManager
747317b788d9da19    1 of   7   androidx/fragment/app/Fragment$4
b7dba53652efb107    2 of  69   androidx/compose/ui/draganddrop/DragAndDropNode
e84741a43a5922bd    1 of   3   androidx/navigation/compose/NavBackStackEntryProviderKt$SaveableStateProvider$1
f199c89246a76ea5    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalPointerIconService$1
fc985f68974f25b5   11 of  23   androidx/compose/ui/text/font/PlatformFontFamilyTypefaceAdapter
c00ed9bac1b5e90f   28 of 105   androidx/compose/ui/graphics/colorspace/TransferParameters
aac3198dcb9309cc    2 of   4   androidx/compose/ui/node/TreeSet
a07b5075cd660c7a    3 of   7   androidx/compose/ui/graphics/BlendModeColorFilterHelper
f75b5fdccb911200    3 of   3   androidx/compose/foundation/lazy/LazyListIntervalContent$item$2
3a0fdc7609ef3e81   16 of  26   kotlin/collections/builders/MapBuilder$Itr
efd79c88f6eb94ac    4 of   4   androidx/compose/foundation/lazy/grid/LazyGridSpanLayoutProvider$LineConfiguration
c7e7287e97a2c927    7 of  16   androidx/compose/material3/tokens/IconButtonTokens
53ba5156223131c0    3 of   6   androidx/compose/ui/graphics/FilterQuality$Companion
c3eca5bbf650a11a    2 of  13   kotlinx/coroutines/flow/internal/SafeCollector_commonKt
98e3f91899c48921    2 of  12   com/omelan/cofi/components/ComposableSingletons$PipAwareAppBarKt$lambda-5$1
3065618469bd097c    6 of  18   androidx/compose/ui/input/nestedscroll/NestedScrollElement
220568e236f9cd3e    3 of   4   androidx/compose/foundation/lazy/LazyListState$Companion
0627f306b74df34a    2 of   4   kotlinx/coroutines/scheduling/Task
0a98f6afe5668878    1 of   4   com/kieronquinn/monetcompat/core/MonetCompat$wallpaperManager$2
4816fe4d508157f6    3 of   5   androidx/compose/ui/platform/ViewRootForTest$Companion
b53d703b6607d22f    2 of   6   androidx/compose/ui/node/ObserverNodeOwnerScope$Companion$OnObserveReadsChanged$1
e6d6bf6a8155c9c6    1 of   2   kotlinx/coroutines/flow/DistinctFlowImpl$collect$2$emit$1
ef47674e24519d6b   11 of  30   androidx/work/impl/model/PreferenceDao_Impl
dab65add2b367a6e    2 of   9   androidx/compose/ui/text/SaversKt$LinkSaver$1
e26d706af633350e   30 of  57   androidx/compose/foundation/lazy/LazyListScrollPosition
556573d6d352c4dd    8 of  23   androidx/datastore/core/DataMigrationInitializer$Companion$runMigrations$2
1e9869682d24cb94   29 of  32   androidx/compose/foundation/layout/InsetsPaddingModifier
961753011bbfafe9   30 of  62   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$snapshotFlow$1
50c3dc70627bdf89    1 of   3   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$scheduleScrollEventIfNeededLambda$1
892bc9ca369e6739    4 of   4   androidx/lifecycle/viewmodel/compose/LocalViewModelStoreOwner$LocalViewModelStoreOwner$1
ac564767a438fe4f   11 of  27   androidx/compose/ui/draw/CacheDrawScope
ee9698e7a4c183f7    7 of  10   kotlinx/coroutines/ThreadLocalEventLoop
b1b7dae933312927    9 of  33   androidx/compose/material3/internal/InternalMutatorMutex
3c883d47bcf3ec75    6 of  27   androidx/compose/animation/core/TweenSpec
06303195799ebf71    7 of   9   kotlinx/coroutines/scheduling/CoroutineScheduler$WorkerState
ad824b16c27635a8    3 of   3   androidx/compose/ui/text/input/ImeOptions$Companion
9fbd85bb8305e848   31 of 347   androidx/compose/material3/ColorScheme
c5028d4f726c8b6e    8 of  10   androidx/compose/runtime/Recomposer$State
ed30da4800122638    7 of  11   androidx/compose/ui/platform/AbstractComposeView$ensureCompositionCreated$1
d9cb09eb6e9a0fee    2 of  12   androidx/compose/material3/ComposableSingletons$AppBarKt$lambda-10$1
fa5ffc8d005a57d2    8 of  57   kotlin/coroutines/intrinsics/IntrinsicsKt__IntrinsicsJvmKt
a4a374c84ae1cbd1    2 of   4   androidx/compose/foundation/lazy/grid/LazyGridIntervalContent$Companion$DefaultSpan$1
4496da9b3a2e357e    4 of   4   androidx/activity/compose/PredictiveBackHandlerKt$PredictiveBackHandler$2$1
2116ead903cbf95a    2 of  22   androidx/collection/ScatterSetKt
628064dc64bb13b9    4 of   4   androidx/activity/compose/LocalOnBackPressedDispatcherOwner$LocalOnBackPressedDispatcherOwner$1
70b894c4fbdb4ec6    4 of  19   androidx/compose/ui/res/ImageVectorCache$Key
a9f996fea1194f76    4 of  14   androidx/navigation/NavDeepLink$Builder
386b2e3c9376b44b   21 of  40   com/kieronquinn/monetcompat/core/MonetCompat$updateMonetColorsInternal$1
9fd35e871c6eec56    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalAutofillTree$1
32ed0b5a3b6953b3    2 of   2   androidx/compose/foundation/layout/BoxKt$Box$$inlined$Layout$1
cd2d0be9993b8e8e    6 of  12   androidx/compose/runtime/SnapshotStateKt__ProduceStateKt$produceState$1$1
b1f36b7f68e7231a    7 of  27   androidx/compose/foundation/lazy/layout/AwaitFirstLayoutModifier
8fa82d74c75834f5    3 of   3   androidx/compose/material3/SwipeToDismissBoxKt$rememberSwipeToDismissBoxState$2$1
c99d7a5bff135da7    1 of  11   kotlinx/coroutines/MainCoroutineDispatcher
0538290d2a34f773    2 of   3   androidx/compose/foundation/gestures/ScrollableKt$UnityDensity$1
58bf3ff2f0a2a69a    6 of  23   androidx/navigation/NavDeepLinkRequest
2d52eb5c810db675    1 of   2   kotlinx/coroutines/flow/FlowKt__EmittersKt$onStart$$inlined$unsafeFlow$1$1
c83bbe5f86e1e1f2    2 of  52   androidx/compose/material3/ExitUntilCollapsedScrollBehavior$nestedScrollConnection$1
73538cde080ce6f9   15 of  21   androidx/compose/foundation/lazy/LazyListMeasuredItemProvider
2d2a4422a3a77bd5   14 of  17   com/omelan/cofi/components/PipAwareAppBarKt$InsetAwareTopAppBar$2
4467545937303673    1 of  14   com/google/android/gms/wearable/internal/zzgd
8e6fe0a26c87f337  113 of 327   androidx/navigation/NavDestination
d39d5df24b991476    5 of   8   androidx/compose/runtime/Pending$keyMap$2
30bf1dc00ddf9123    6 of  17   androidx/sqlite/db/SupportSQLiteCompat$Api16Impl
0191edf0d8826567    6 of  22   androidx/activity/ComponentActivity$onBackPressedDispatcher$2
d539d355610f76e4    2 of   2   androidx/concurrent/futures/AbstractResolvableFuture$AtomicHelper
55be1fada2c1d95a    4 of   6   com/omelan/cofi/components/RecipeInfoKt$RecipeInfo$stepInfo$2$1$WhenMappings
ed8b4736ab68d05c   13 of  16   androidx/datastore/core/DataStoreImpl$updateCollection$1
6f8f14e341d32b36    1 of   9   androidx/compose/ui/text/font/TypefaceRequestCache$runCached$currentTypefaceResult$1
3c1341c682548e08    8 of  40   androidx/profileinstaller/ProfileVerifier$Cache
12b4723528e1f9eb    6 of   7   androidx/compose/ui/node/LayoutNode$UsageByParent
5a9e64d790165fd4    3 of   3   com/omelan/cofi/MainActivity$MainNavigation$3
c8fbaff374b08233    5 of  10   androidx/compose/animation/AnimatedVisibilityKt$AnimatedEnterExitImpl$shouldDisposeAfterExit$2$1$2
2d61c090d976050a    5 of  33   kotlin/collections/AbstractCollection
c6f791e468c9ce54    8 of  14   com/omelan/cofi/model/DataStore$getDismissedInfoBoxes$$inlined$map$1$2
2af01e21b04bb50a    5 of   8   androidx/lifecycle/ViewModelProvider$Factory
5318d4d1ab093d58    4 of   5   androidx/navigation/NavDeepLink$fragRegex$2
b8d525ba2e3ec2c8    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalTextToolbar$1
22a2bac38a86237c    8 of  40   androidx/collection/ArrayMap$MapIterator
28dfd47cdbe756d8    1 of  24   androidx/core/view/SoftwareKeyboardControllerCompat$Impl20
a5f7be8a9e0a34d6    3 of  18   androidx/appcompat/app/AppLocalesStorageHelper$SerialExecutor
deb13f911ea22e23   10 of 149   androidx/compose/foundation/gestures/ContentInViewNode
75afece6072eefc4    3 of   3   androidx/compose/animation/core/SuspendAnimationKt$callWithFrameNanos$2
7f0d7a293312a791    9 of  27   androidx/compose/ui/text/style/LineBreak$WordBreak
39d676297eede0bb    1 of  12   com/google/android/gms/wearable/internal/zzay
a864b46e82d1af70    2 of   4   kotlinx/coroutines/flow/ReadonlySharedFlow
aaf1b4c4255c2ad9    1 of  17   com/kieronquinn/monetcompat/extensions/Extensions_ColorSchemeKt
30075b2ebe3284ad   12 of 334   androidx/compose/ui/text/android/TextAndroidCanvas
2be8882781bcb3cb   15 of  45   kotlinx/coroutines/UndispatchedCoroutine
9b1bbbc8378c06e7    8 of  23   kotlinx/coroutines/DispatchedCoroutine
9e8c44d4f8f11310   12 of  53   com/omelan/cofi/JacocoInstrument/JacocoInstrumentation
f087cc9882962f33    2 of   3   kotlinx/coroutines/channels/BufferedChannel$receiveCatchingOnNoWaiterSuspend$1
ffa6c542c6c2cd9a    1 of   3   androidx/compose/animation/AnimatedContentScopeImpl
389bfdc4452e11cf    2 of   8   androidx/compose/animation/core/VectorConvertersKt$IntOffsetToVector$2
82d742845fc42e56    2 of  15   com/google/android/gms/internal/wearable/zzaj
4fe6ecbae410b68d    4 of  32   androidx/compose/ui/graphics/AndroidColorFilter_androidKt
5eb6932581877dd7   12 of  49   androidx/work/impl/model/WorkProgressDao_Impl
16fc02377c097904   23 of  31   androidx/datastore/core/RunOnce
8370df7b67c2ca03    3 of   3   com/omelan/cofi/utils/WearUtils$observeChangesAndSendToWear$2
618f129b72efd036    4 of   6   kotlinx/coroutines/scheduling/TaskImpl
15e0b694d8aaea11   11 of  30   androidx/compose/ui/text/style/LineBreak$Strategy
771865bbf9827af1    7 of  12   kotlinx/coroutines/flow/FlowKt__DistinctKt
288d69cb4e7a5eee  313 of 1703   kotlinx/coroutines/channels/BufferedChannel
ddaeebec39abfe3a    1 of   2   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$boundsUpdatesEventLoop$1
7d293403aa0e92f2   38 of  71   androidx/compose/ui/graphics/colorspace/Oklab
3c9ffe1f33792021    3 of  46   kotlin/collections/MapsKt__MapsJVMKt
53ca209cb6af1421    1 of   3   androidx/compose/foundation/lazy/LazyListState$scrollableState$1
727a44f95d3fda65    2 of   3   androidx/lifecycle/AndroidViewModel
019134dc68498cd8    7 of   8   com/google/android/gms/common/wrappers/Wrappers
f6c576ad135082e7    2 of   2   com/google/android/gms/internal/wearable/zzh
7fffd72c5578ec4a   11 of  13   com/omelan/cofi/pages/list/RecipeListKt$RecipeList$2
faec7b5e3c59cc08    2 of   2   androidx/compose/ui/graphics/colorspace/Oklab$Companion
1712f09c3201e469   39 of 229   androidx/compose/material3/TopAppBarDefaults
25655e71cc1386eb    1 of   3   androidx/compose/ui/text/input/TextInputServiceAndroid$baseInputConnection$2
6e3ddee66ab54b82    3 of  18   androidx/compose/ui/graphics/vector/PathNode$RelativeReflectiveQuadTo
c8b3b56ef3b67f85    4 of   4   androidx/compose/ui/platform/AndroidComposeView_androidKt$platformTextInputServiceInterceptor$1
44c4f7b3df4cddd5    1 of   4   androidx/compose/foundation/layout/PaddingKt$padding$4
9ba7d869715da37c    3 of   3   androidx/compose/ui/graphics/SimpleGraphicsLayerModifier$measure$1
af700ac1b290e6d0    6 of   8   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibilityImpl$2
61d2633ccc92ff8e    1 of  10   androidx/work/impl/model/WorkProgressDao_Impl$1
fd4305e09722fe73    4 of  19   com/google/android/gms/common/api/internal/ListenerHolders
9163c55a53fab630    3 of 678   okio/internal/-ByteString
09affc631316b72c    4 of   4   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibility$1
81db111021026030    5 of  12   androidx/compose/ui/platform/coreshims/ViewCompatShims
c604015b9d18abbd   12 of  14   androidx/compose/ui/node/LayoutNodeDrawScopeKt
b97167d8d74a781f    8 of  11   com/omelan/cofi/components/ListInfoBoxKt$RecipeListInfoBox$1$1$1$1
e0a6f9c715efde8c    2 of   2   androidx/compose/ui/graphics/colorspace/Lab$Companion
d139e92d46cdacdb    1 of   1   kotlinx/coroutines/CancelHandler
12005a9e61d47b49    2 of   4   androidx/compose/ui/node/NodeCoordinator$Companion
65e72442136540c3   15 of  24   androidx/compose/ui/graphics/vector/PathBuilder
4683d5b6570a163a    2 of   2   androidx/compose/foundation/layout/SpacerKt$Spacer$$inlined$Layout$1
eae45a54c09ee229    8 of  10   androidx/lifecycle/ProcessLifecycleInitializer
fc52a25e81c4edc1    2 of   4   androidx/compose/ui/text/SaversKt$VerbatimTtsAnnotationSaver$1
b49668de4d9ea3dc   36 of  45   androidx/compose/foundation/layout/WindowInsetsHolder$Companion
5808e4c040c76e00    9 of  13   androidx/lifecycle/ProcessLifecycleOwner$attach$1
a257e71ec0afd7f4    1 of   1   kotlinx/coroutines/internal/AtomicKt
4e88bd82672b6635    1 of   2   com/google/android/gms/wearable/internal/zzw
745499569eb0e1a5    2 of   4   androidx/activity/result/contract/ActivityResultContracts$RequestMultiplePermissions$Companion
01e43eaf32badfe8    5 of   7   androidx/compose/animation/EnterExitTransitionKt$createModifier$2$1
cbde08884de5fcaf    2 of  44   kotlin/text/CharsKt__CharKt
43cd3ba22a8e20fc    6 of  16   androidx/datastore/preferences/core/PreferencesKeys
53d664bc4d7f4808    3 of   6   androidx/compose/ui/layout/LayoutModifierImpl
8789301f4b1e2e96    7 of   7   androidx/compose/animation/SizeAnimationModifierNode$measure$2
357844ba0dd56e37    1 of   9   com/omelan/cofi/pages/settings/CommonKt$settings$2$1
d934995da2b330fb   32 of  38   androidx/compose/animation/AnimatedContentKt$AnimatedContent$6$1$5
af8515cbd10f7965    8 of  21   com/google/android/gms/common/api/internal/BaseImplementation$ApiMethodImpl
b7d3da9cd4d20bba    2 of   3   androidx/collection/ArrayMap$EntrySet
68957d48156bf29f    7 of  13   androidx/compose/foundation/layout/BoxScopeInstance
612ef605c738023f    3 of   9   androidx/datastore/core/AtomicInt
e037be38f7e6dbc7   10 of 180   com/google/android/gms/common/GoogleApiAvailability
3a1b9c60437c7733   10 of  29   androidx/compose/ui/layout/RootMeasurePolicy
35fd151f7b0cc9da  117 of 183   androidx/compose/runtime/Recomposer$runRecomposeAndApplyChanges$2$1
4dc7d02490a91f7f   39 of  45   androidx/compose/material3/tokens/ShapeTokens
59785612998e64dd   31 of 103   androidx/compose/runtime/Recomposer$runRecomposeAndApplyChanges$2
4e620ecb9c3e4eab   21 of 132   androidx/compose/ui/graphics/Matrix
bdf0199154eb82ca   13 of 209   kotlin/jvm/internal/TypeIntrinsics
3637d9ecb009ad91    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLayoutModifierInLookahead$1
2d0629bd9a58aca0    5 of  13   kotlin/UnsafeLazyImpl
24475c2bb148bb61    5 of  34   androidx/lifecycle/ViewModel
c30314a622fac71a    1 of   2   com/omelan/cofi/share/model/RecipeDao_Impl$4
b136f08c66c73535    4 of  34   androidx/work/impl/constraints/trackers/NetworkStateTrackerKt
a9026f6f2c1bb83f    1 of   3   com/google/android/gms/wearable/internal/zzgv
02572c9444a01829    5 of   6   androidx/compose/ui/graphics/colorspace/ColorModel$Companion
fb6475a7106a0ce5   83 of 154   androidx/compose/ui/focus/FocusEventModifierNodeKt
8ee1398a9f065a38    2 of  29   androidx/core/view/WindowInsetsAnimationCompat$Impl30$ProxyCallback
09adf3fa67b22fb3    2 of  12   androidx/compose/material3/ComposableSingletons$AppBarKt$lambda-9$1
16e8f06b613755eb   36 of  62   androidx/compose/animation/SizeAnimationModifierNode
71f66db7da15b434    2 of   7   androidx/compose/foundation/lazy/grid/LazyGridState$Companion$Saver$2
162a2f56d5045e1a   10 of  13   com/omelan/cofi/utils/NavigationUtilsKt
6a01b79f882907dd    7 of  38   androidx/compose/ui/graphics/vector/PathNode$CurveTo
b285dbede167ba63    2 of   2   androidx/compose/runtime/changelist/ComposerChangeListWriter$Companion
6b45edff25feb128   29 of  83   androidx/compose/foundation/layout/ColumnKt
30ea7bb43c1d252e    1 of   2   kotlinx/coroutines/flow/FlowKt__EmittersKt$onCompletion$$inlined$unsafeFlow$1$1
f96cdca83911eeba    4 of  41   androidx/core/os/TraceCompat
651c7526b227b06f    4 of   4   androidx/compose/material3/SwipeToDismissBoxState$Companion$Saver$1
b222bb461efb05e8    9 of  16   kotlinx/coroutines/flow/FlowKt__ZipKt$combine$$inlined$combineUnsafe$FlowKt__ZipKt$1$2
465f8f298b637062    5 of  20   com/omelan/cofi/utils/SystemFeaturesUtilsKt
a8f5e83cfcbfee0d    1 of   1   androidx/profileinstaller/ProfileInstallerInitializer$Result
3ee31d159869e9e2   19 of  35   androidx/compose/ui/platform/ComposeView
df529db2254615db    2 of  33   androidx/compose/foundation/text/TextDelegateKt
c66b0f39391f22cd   14 of  18   kotlin/coroutines/jvm/internal/ContinuationImpl
0a47d22f2ff10517    1 of   2   androidx/compose/ui/text/font/FontListFontFamilyTypefaceAdapter$special$$inlined$CoroutineExceptionHandler$1
a831f40c15b93b0b    2 of   2   androidx/datastore/core/DataStoreImpl$Companion
474ea41aaf7b5ebe    2 of   4   androidx/compose/ui/text/SaversKt$LocaleSaver$1
0aeca8c0717b21c2    4 of   4   androidx/compose/foundation/text/selection/SelectionRegistrarKt$LocalSelectionRegistrar$1
1a409a0f887e3aa7    2 of   2   androidx/compose/material3/ContentColorKt
4c19c3c4a0061d4c   10 of  47   androidx/core/content/res/ComplexColorCompat
9911c0ff0a00a176    1 of   3   androidx/compose/ui/text/input/InputMethodManagerImpl$imm$2
e5c9a4f700805326   11 of  20   androidx/compose/animation/core/VectorizedSpringSpec
550c92fff2f7279f    9 of  51   com/google/accompanist/systemuicontroller/SystemUiController
9c9f588ae0c4964d   19 of  23   com/google/android/gms/common/api/internal/zaae
414740a10c5a9f20   16 of  21   androidx/compose/ui/platform/AndroidComposeView$Companion
bf89feae321bc19a    9 of  13   androidx/compose/material3/internal/DraggableAnchorsNode$measure$1
5a81cb6126a205e8    3 of  11   kotlinx/coroutines/CompletableDeferredKt
d2d7e5539661134e    1 of   3   androidx/compose/ui/draw/CacheDrawModifierNodeImpl$1
7ece933124705b3f    3 of   6   androidx/compose/ui/text/android/SpannedExtensions_androidKt
26dcef5f5b89c0bb    1 of   5   androidx/compose/material3/SwipeToDismissBoxDefaults$positionalThreshold$1$1$1
a49ad8298377ed72    1 of   1   com/google/android/gms/common/api/Api$AnyClientKey
e73407cf1761252c    1 of   2   com/google/android/gms/wearable/CapabilityClient
683d8783fb6aa66d   12 of  58   com/google/android/gms/common/api/internal/zap
b5b3dd041cebe6e7    2 of   2   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$Companion
90b56d9f188c5719   40 of 503   androidx/compose/runtime/SlotTable
748a627a05120123   12 of  13   androidx/lifecycle/Lifecycle$State
65bebc68a51f6e0a    1 of   3   androidx/compose/foundation/gestures/DraggableKt$rememberDraggableState$1$1
215456cce1c1049d    1 of   2   com/omelan/cofi/share/model/StepDao_Impl$4
8ff21dc0a4d7e420   53 of 107   kotlinx/coroutines/internal/LockFreeLinkedListNode
d49a8b839ef8f324    3 of   3   kotlinx/coroutines/flow/FlowKt__DistinctKt$defaultKeySelector$1
5c0f331acacab719    1 of  10   com/omelan/cofi/pages/list/RecipeListHeaderInfoKt$createRecipeListHeaderInfo$1
bd1dcf52745f14d8    1 of   2   androidx/fragment/app/FragmentManager$4
c22ad11985a4845e    4 of   6   com/omelan/cofi/CofiApp
af33de4c253a268e    7 of   7   androidx/work/ConfigurationKt
4aa8ee8bfd154bf9    4 of  55   androidx/compose/ui/layout/MeasureScope
fb64b820ec231db7    2 of   2   androidx/datastore/core/okio/OkioStorageKt
0335bd408d5e81f9    4 of   7   androidx/compose/foundation/interaction/MutableInteractionSourceImpl
47682b86f4946aac    4 of  19   kotlinx/coroutines/internal/MainDispatchersKt
45e3ce7b38b9c1f7    6 of   6   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1$2
ccd018bc74fe3244    1 of   3   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibility$2
3d4c242a9acaf17b    2 of   9   androidx/work/impl/Migration_15_16
8cacec7b581a0a14    4 of   5   androidx/datastore/core/DataStoreImpl$internalDataFlow$1$invokeSuspend$$inlined$map$1
0d5ff72e03f3cb59    2 of  34   androidx/compose/animation/ChangeSize
0a3d1b5db1f27276    1 of  12   androidx/datastore/core/DataStoreImpl$writeActor$3
3d7012a7d6adab9d    1 of   2   com/google/android/gms/wearable/ChannelClient
d1664ef5c7e56a9f    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalAutofill$1
