[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Vinyl-Music-Player-_1.5.1-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
b40abc8aad8db25e    2 of   4   com/google/android/material/tabs/TabLayout$ViewPagerOnTabSelectedListener
685be9b23776d9e8   14 of  82   com/h6ah4i/android/widget/advrecyclerview/adapter/SimpleWrapperAdapter
3eb5c52e48c2fee6    1 of   1   androidx/activity/result/ActivityResultRegistry$CallbackAndContract
f7f4b99e48e31658    1 of  38   com/h6ah4i/android/widget/advrecyclerview/animator/RefactoredDefaultItemAnimator$DefaultItemChangeAnimationManager
1b87e34cb0562b50    4 of  11   androidx/core/view/PointerIconCompat
a44bd35b2451b858    1 of   3   com/h6ah4i/android/widget/advrecyclerview/draggable/RecyclerViewDragDropManager$2
c99854c828c65a0b    1 of   6   androidx/appcompat/app/ToolbarActionBar$ActionMenuPresenterCallback
4c8f408d9b68b625    5 of   5   androidx/lifecycle/LifecycleRegistry$ObserverWithState
eb6ecff7eaa6a995    2 of   2   androidx/lifecycle/ViewModelProvider$AndroidViewModelFactory$Companion$ApplicationKeyImpl
18b84ad1d522cc97    1 of  21   androidx/media/MediaBrowserServiceCompat$ServiceBinderImpl
05b29e85d3b2df78    7 of  38   androidx/recyclerview/widget/LinearLayoutManager$LayoutState
21f177d4bbdde743    2 of   2   androidx/fragment/app/FragmentContainer
31891ccd1a7bbdc2    1 of   4   androidx/core/os/LocaleListCompat$Api24Impl
f23562798771c282    2 of   2   androidx/lifecycle/Lifecycle
b3c5ea9304b84b72    2 of   2   androidx/fragment/app/Fragment$OnPreAttachedListener
16def97226c4e351    9 of  39   androidx/loader/app/LoaderManagerImpl$LoaderViewModel
fe29bb1c8c302b9a    5 of   9   androidx/lifecycle/SavedStateHandleAttacher
337efc51d82f015f   14 of  93   org/jaudiotagger/audio/asf/AsfFileReader
e98046e6d8539095    5 of  87   org/jaudiotagger/audio/asf/io/MetadataReader
d0c4b184f6954f58    5 of  12   androidx/startup/InitializationProvider
bef6c048a9df67e9    2 of  31   androidx/recyclerview/widget/ViewBoundsCheck
fcc52c3031dcb035    2 of  13   com/poupa/vinylmusicplayer/loader/SongLoader
4e4a5888bb098c6e    2 of   4   org/jaudiotagger/audio/aiff/AiffFileWriter
98a1b97ce73bcb6a    2 of   2   androidx/loader/app/LoaderManagerImpl$LoaderViewModel$1
0a3532139f51c0a0    2 of  11   kotlin/LazyKt__LazyJVMKt
dd47be563cde8920    3 of   5   androidx/lifecycle/LifecycleDispatcher
48b69f555326c691    7 of  29   androidx/recyclerview/widget/RecyclerView$AdapterDataObservable
ac68075fc9b2214d   10 of 152   androidx/appcompat/widget/AppCompatDrawableManager$1
a3b8fbd887525739    2 of   2   kotlin/UNINITIALIZED_VALUE
49c96cd433911335   17 of  38   com/poupa/vinylmusicplayer/discog/SyncWithMediaStoreAsyncTask
244f8932b2399948    9 of  14   androidx/activity/contextaware/ContextAwareHelper
10129d6fd6a9838d    2 of   2   me/zhanghai/android/materialprogressbar/MaterialProgressBar$TintInfo
e33cf84b79ca53e2    6 of  51   androidx/coordinatorlayout/widget/CoordinatorLayout$Behavior
b845f4ef78523421    6 of   9   com/simplecityapps/recyclerview_fastscroll/utils/Utils
8b55f84748bc303e   67 of 134   androidx/appcompat/view/menu/ActionMenuItemView
f68c69c7b073888f    2 of  15   com/poupa/vinylmusicplayer/loader/ArtistLoader
c598e4053f94eb41   11 of  13   androidx/emoji2/text/EmojiCompatInitializer$BackgroundDefaultLoader
eb5cca21da64d5f8    3 of   4   androidx/fragment/app/strictmode/SetUserVisibleHintViolation
a4321acfa2b18207    5 of  27   androidx/arch/core/executor/DefaultTaskExecutor
0868addc41cc9df1    5 of  61   androidx/core/app/NavUtils
53702d2aa9e65849    6 of   8   androidx/core/util/Pools$SynchronizedPool
f85aa29c7be505f5    4 of   7   androidx/lifecycle/ViewModelProviderGetKt
47091570006d4821    1 of   1   com/h6ah4i/android/widget/advrecyclerview/utils/BaseWrapperAdapter
5f4bf02e4975a55b    7 of 149   android/support/v4/media/session/MediaControllerCompat$MediaControllerImplApi21
1228a9a8b477c6b3    6 of  10   androidx/fragment/app/FragmentStateManager$2
757eeeea016e4305    3 of  15   kotlin/collections/EmptyIterator
007a7923e4d0dc76    1 of   5   com/poupa/vinylmusicplayer/service/MusicService$2
2cdfeaa36ca43630    2 of   4   androidx/activity/result/contract/ActivityResultContracts$RequestMultiplePermissions$Companion
2a19cf378c5a6475   15 of  27   androidx/lifecycle/Lifecycle$1
09f107e66dffa14f   13 of  52   androidx/fragment/app/FragmentController
ce86a715c76906f7    9 of  14   androidx/appcompat/widget/AppCompatEmojiTextHelper
1eceb7f492a50729   20 of  33   com/poupa/vinylmusicplayer/views/TouchInterceptHorizontalScrollView
a25ae8d7b4f92629    1 of   2   com/google/android/material/floatingactionbutton/FloatingActionButtonImpl$DisabledElevationAnimation
7b523921b4a41ac5    7 of  13   androidx/core/util/Pools$SimplePool
736c7c3327ed0825    6 of  10   com/sothree/slidinguppanel/SlidingUpPanelLayout$2
098f1b7bcc2cf559    6 of  18   com/poupa/vinylmusicplayer/ui/fragments/AbsMusicServiceFragment
c7b481c7c40a9e31    5 of   6   androidx/fragment/app/FragmentLayoutInflaterFactory$1
1e7d54e1ebe45f60  139 of 527   androidx/appcompat/view/menu/MenuBuilder
74067032a7981ce9  138 of 631   androidx/recyclerview/widget/RecyclerView$LayoutManager
cca066dd09642b6f    4 of  37   androidx/appcompat/widget/ThemeUtils
69d626e32d474438    1 of   3   androidx/lifecycle/ProcessLifecycleOwner$1
5aca20334e0592cf    6 of  55   androidx/appcompat/widget/Toolbar$ExpandedActionViewMenuPresenter
b2a59f238e0c4ef0  132 of 272   com/google/android/material/navigation/NavigationView
abff7b8ab43979bc    4 of  48   androidx/core/content/res/GrowingArrayUtils
ba85a2d173c94abc    1 of   2   androidx/customview/widget/ViewDragHelper$1
99e728fd317ec1b2    9 of  16   androidx/cardview/widget/CardView$1
65c1ab1a95bdee7f    3 of  25   androidx/emoji2/viewsintegration/EmojiInputFilter$InitCallbackImpl
4072840ecc79eae0    2 of  70   org/jaudiotagger/audio/flac/FlacInfoReader
2870ae7eedbbf108    1 of  60   androidx/core/math/MathUtils
d3706cb07999069b    4 of  14   com/poupa/vinylmusicplayer/appwidgets/AppWidgetCard
1f517e893d91a051    2 of   6   androidx/lifecycle/DefaultLifecycleObserver
5ec449b2f064149c   14 of  29   androidx/fragment/app/FragmentFactory
6e6383d4bf7b1b22   85 of 349   androidx/recyclerview/widget/DefaultItemAnimator
f424553790275428  138 of 460   androidx/constraintlayout/core/widgets/ConstraintWidgetContainer
83e2320f61b32407    1 of   4   androidx/core/content/ContextCompat$Api21Impl
7cabbbe056bf3f5e    8 of 268   androidx/core/widget/TextViewCompat
b6091a5e8d5de3ca   41 of 131   org/jaudiotagger/audio/asf/data/GUID
af9b61d318e65139   33 of  95   androidx/lifecycle/LiveData
15be1f52329d6dd1    4 of  33   org/jaudiotagger/audio/asf/io/ContentBrandingReader
a2901c56b7aaf9d9    2 of   3   androidx/arch/core/internal/SafeIterableMap$DescendingIterator
7690f74c7de0ac66    8 of  13   com/heinrichreimersoftware/materialintro/app/IntroActivity$IntroPageChangeListener
b418433a7d812423    6 of   9   com/poupa/vinylmusicplayer/views/StatusBarMarginFrameLayout
4ba7edeaa3a1f7df   89 of 333   com/google/android/material/floatingactionbutton/FloatingActionButtonImpl
f3452eff4b01dcfc    1 of   8   org/jaudiotagger/audio/mp3/MP3FileWriter
f0efe05e713d8f8b    2 of 209   com/poupa/vinylmusicplayer/auto/AutoMusicProvider
31c9a45d21adcd3a    2 of   9   androidx/core/view/MarginLayoutParamsCompat$Api17Impl
e2f3c1bacd598484   64 of 496   com/sothree/slidinguppanel/ViewDragHelper
5e5a23a4395f949c    1 of  20   androidx/media/MediaSessionManagerImplBase$RemoteUserInfoImplBase
f622755583ae0062    8 of  20   androidx/core/view/ViewCompat$Api16Impl
1a613915bab19093    2 of   3   androidx/tracing/TraceApi18Impl
0b709cb3e2782c0c   10 of  17   androidx/fragment/app/SpecialEffectsController$3
c47e1723158ae613    1 of   2   com/google/android/material/floatingactionbutton/FloatingActionButtonImpl$ElevateToHoveredFocusedTranslationZAnimation
735646417bdc3251    4 of   9   com/poupa/vinylmusicplayer/loader/LastAddedLoader
a2afdb6ba6b57de1  195 of 423   com/google/android/material/shape/MaterialShapeDrawable
ecc9d5a868097e65   12 of  40   androidx/core/view/ViewCompat$Api21Impl
13a141e8685d899a    6 of  16   com/kabouzeid/appthemehelper/util/ATHUtil
059457b60b8b3e48    1 of   4   org/jaudiotagger/audio/exceptions/CannotReadException
b6d844f6c1528c08    1 of  22   com/h6ah4i/android/widget/advrecyclerview/animator/impl/ItemRemoveAnimationManager
d754dceac8f9ff9c    5 of   5   com/google/android/material/shape/MaterialShapeDrawable$1
959d6dd144b1d33f    3 of  16   androidx/loader/app/LoaderManagerImpl$LoaderObserver
9abadc14cdf099b5    1 of   5   kotlin/TuplesKt
25dadc5426a6e3ef  100 of 379   androidx/appcompat/widget/AppCompatTextHelper
7dd5e1989373c679    3 of  30   com/poupa/vinylmusicplayer/discog/SnackbarUtil
269bda3f5f1de3c6    5 of  12   com/sothree/slidinguppanel/SlidingUpPanelLayout$LayoutParams
e9fa5f0871caf65d    3 of  49   androidx/lifecycle/ViewModel
df60e8640de6bb70   39 of  69   com/google/android/material/appbar/HeaderScrollingViewBehavior
8234bfb1c9293a85    1 of   6   androidx/appcompat/widget/ActionMenuPresenter$OverflowMenuButton$1
248f1f93700f3496    3 of  12   androidx/core/view/ViewCompat$Api17Impl
43f6d484786eddff    3 of   7   com/poupa/vinylmusicplayer/model/smartplaylist/MyTopTracksPlaylist
7b1a68ebaa33913b    1 of   2   androidx/appcompat/app/AppLocalesStorageHelper$ThreadPerTaskExecutor
ca089b36a3361c3d    1 of   7   androidx/appcompat/app/AppCompatDelegateImpl$Api17Impl
fb45d7ed258005e4    5 of   6   com/simplecityapps/recyclerview_fastscroll/views/FastScroller$2
c6026e18fdf740da    3 of  14   androidx/arch/core/internal/SafeIterableMap$Entry
16d72c63bae181a3    1 of   2   androidx/core/R$styleable
d628156a0509bc2f   18 of  48   androidx/lifecycle/SavedStateHandleSupport
869cb48fd40e5b6e    1 of   4   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper$Impl23
6a6be5e39378cd1f   16 of 507   androidx/customview/widget/ViewDragHelper
ac207533bbd9b9ef    7 of 119   androidx/appcompat/widget/ForwardingListener
62a1ade9dfe8c038    4 of   4   androidx/interpolator/view/animation/LookupTableInterpolator
e01f4294272d7060    1 of   5   com/h6ah4i/android/widget/advrecyclerview/draggable/RecyclerViewDragDropManager$3
666611d8a05b5482   18 of 212   com/poupa/vinylmusicplayer/misc/queue/StaticPlayingQueue
f223c50c68592f15    4 of   4   androidx/savedstate/SavedStateRegistryController$Companion
1e65d96935398904    1 of  47   com/h6ah4i/android/widget/advrecyclerview/animator/RefactoredDefaultItemAnimator$DefaultItemMoveAnimationManager
bf38b79bda547e91    2 of  95   com/google/android/material/appbar/HeaderBehavior
595df01a19947af5    1 of   3   androidx/versionedparcelable/CustomVersionedParcelable
a3c90b4990d36f50   29 of  93   androidx/recyclerview/widget/ChildHelper
daf589f48ecc385f    5 of  10   com/poupa/vinylmusicplayer/helper/MusicPlayerRemote$ServiceBinder
ebcfff0a7a2d6542    6 of  13   androidx/lifecycle/FullLifecycleObserverAdapter
4ae82b72c03720e0    3 of  18   androidx/appcompat/app/AppLocalesStorageHelper$SerialExecutor
25a588e21e0c447e    1 of   1   com/poupa/vinylmusicplayer/adapter/MusicLibraryPagerAdapter$Holder
6f98267c2dd6b5ee  168 of 825   androidx/drawerlayout/widget/DrawerLayout
3ffc32eea32f398f   17 of  20   androidx/arch/core/internal/SafeIterableMap$IteratorWithAdditions
84fe9a7ad0120fde   14 of  17   me/zhanghai/android/materialprogressbar/BaseSingleHorizontalProgressDrawable
acec7911ce41637d    6 of  29   com/poupa/vinylmusicplayer/util/ViewUtil
34cd1463c5cd7955    2 of   6   com/google/android/material/tabs/TabLayout$AdapterChangeListener
297e54814c3c2f18    1 of  22   androidx/fragment/app/FragmentManager$FragmentIntentSenderContract
6966b5591d10c504   10 of 130   com/poupa/vinylmusicplayer/service/MultiPlayer
bbc457268229054a    9 of 121   androidx/core/content/ContextCompat
0cbb430d020634a4    1 of   2   com/sothree/slidinguppanel/library/R$styleable
87a23847c834fe8f    5 of  14   androidx/activity/OnBackPressedCallback
ea3b26e3526a781c    2 of  13   androidx/recyclerview/widget/RecyclerView$4
d2dbd076d1dbeb26    8 of  28   com/poupa/vinylmusicplayer/util/ImageUtil
850ff335cdae5e82    1 of   3   androidx/recyclerview/widget/GridLayoutManager$DefaultSpanSizeLookup
7b38e6dfe6ac85af   12 of  21   com/poupa/vinylmusicplayer/sort/Utils
402afccc9dc856dd    1 of   8   com/poupa/vinylmusicplayer/ui/fragments/player/MiniPlayerFragment$FlingPlayBackController$1
709c749c2156aa67    3 of  33   kotlin/collections/SetsKt__SetsKt
83aee87148d801fd    6 of  11   androidx/collection/MapCollections$ArrayIterator
31f06a4080106787    1 of   3   com/google/android/material/tabs/TabLayout$PagerAdapterObserver
64d618b340462413    8 of   8   com/poupa/vinylmusicplayer/appshortcuts/shortcuttype/TopTracksShortcutType
3c3398210d1c9be2   11 of 269   kotlin/collections/MapsKt__MapsKt
960e2f771510187f    1 of   9   androidx/activity/result/ActivityResultRegistry$3
a69ab7629b53b9ec    3 of  97   com/poupa/vinylmusicplayer/adapter/song/PlayingQueueAdapter
ff9949b0be0557c6    2 of   2   com/google/android/material/floatingactionbutton/FloatingActionButtonImplLollipop$AlwaysStatefulMaterialShapeDrawable
d38f4297fd0b66c1    4 of   9   androidx/drawerlayout/widget/DrawerLayout$LayoutParams
cc40827d77700b58    1 of   4   com/h6ah4i/android/widget/advrecyclerview/swipeable/RecyclerViewSwipeManager$1
1bbdec020736a791   40 of  99   androidx/appcompat/widget/AppCompatImageHelper
21227c27ff92b799    1 of  29   com/poupa/vinylmusicplayer/service/notification/PlayingNotificationImpl24
35b2173f04aa4cfa    1 of   5   androidx/fragment/app/FragmentTransaction$Op
bd0545cac273091b    2 of  15   android/support/v4/media/session/MediaSessionCompat$Callback$CallbackHandler
d3c31dfb16937175    1 of  10   androidx/appcompat/widget/Toolbar$LayoutParams
3e6506bfd27ba62d    6 of   8   com/poupa/vinylmusicplayer/model/CategoryInfo$Category
2999985232597e26    3 of  14   com/google/android/material/shape/RelativeCornerSize
6be501f621bd9815    2 of   3   com/poupa/vinylmusicplayer/ui/fragments/player/PlayerAlbumCoverFragment$1
f2a84643dfc2ae6c    3 of  14   org/jaudiotagger/audio/asf/io/EncodingChunkReader
5a5b543b85f4a0e1   28 of 261   androidx/recyclerview/widget/AdapterHelper
c7c5d0044cddab33    3 of  73   androidx/core/util/Preconditions
78d534e2e06c6594   90 of 166   androidx/fragment/app/SpecialEffectsController
7b75be34632f6dd5    5 of  56   androidx/appcompat/widget/VectorEnabledTintResources
1e16b2e43aafb323    2 of  67   kotlin/jvm/JvmClassMappingKt
3b4d10be424fcb42   12 of  50   com/poupa/vinylmusicplayer/adapter/PlaylistAdapter$ViewHolder
e1be7d7e0470719f   26 of  32   com/google/android/material/shape/ShapePath$PathArcOperation
63dffb1dd4388463    1 of  70   android/support/v4/media/session/MediaSessionCompat$MediaSessionImplApi21$ExtraSession
b19d87a635eae950    1 of   2   androidx/appcompat/app/ToolbarActionBar$2
0d7b9f60f8f061c0    2 of   3   com/simplecityapps/recyclerview_fastscroll/views/FastScroller$3
754cd3e81a7641f4    8 of  20   kotlin/SynchronizedLazyImpl
dccc2d7f1c58bbf9    6 of  56   com/google/android/material/animation/MotionTiming
f6083ad1b3251471    8 of   8   com/poupa/vinylmusicplayer/appshortcuts/shortcuttype/ShuffleAllShortcutType
77b7afc4db197bcc    1 of   3   androidx/appcompat/app/AppCompatActivity$1
d3b253b956f3dfc5   12 of  38   androidx/core/view/ViewConfigurationCompat
fe8c33e9543976d5   43 of 120   com/google/android/material/tabs/TabLayout$SlidingTabIndicator
afa5a7193a493c73    2 of 201   androidx/constraintlayout/core/ArrayLinkedVariables
5634a1a2dc7d9863    2 of   4   androidx/lifecycle/ViewModelProvider$Factory$Companion
fcacac7cc0132973  208 of 614   com/heinrichreimersoftware/materialintro/app/IntroActivity
1de161f93a9d815f    3 of   3   androidx/interpolator/view/animation/LinearOutSlowInInterpolator
036bd6107f06a5dc    3 of   9   androidx/coordinatorlayout/widget/CoordinatorLayout$HierarchyChangeListener
ef0aeded5a0f8f3a    9 of  97   com/poupa/vinylmusicplayer/misc/CustomFragmentStatePagerAdapter
6ee10a9082f36536    5 of  66   com/poupa/vinylmusicplayer/adapter/album/AlbumAdapter
89c610bc4f3f31e1    6 of  54   androidx/appcompat/widget/TintContextWrapper
13fa67788ad3a4b7   34 of  61   com/poupa/vinylmusicplayer/sort/SongSortOrder
0016098541f02f1b    2 of   2   com/sothree/slidinguppanel/ViewDragHelper$2
08a97630b6d0cabd    3 of 100   org/jaudiotagger/audio/flac/FlacTagWriter
2bf19419aa44bf0e    1 of   5   com/poupa/vinylmusicplayer/helper/PlayPauseButtonOnClickHandler
90efa0e4a58d0b45    5 of   5   androidx/fragment/app/SpecialEffectsController$1
be023c9ab8e605c3    6 of  10   com/poupa/vinylmusicplayer/model/smartplaylist/LastAddedPlaylist
9f090a337592bacc    1 of   6   androidx/coordinatorlayout/widget/CoordinatorLayout$ViewElevationComparator
f4af0869522a5901    1 of  22   com/h6ah4i/android/widget/advrecyclerview/utils/AbstractSwipeableItemViewHolder
f7480fc1f1985efe   18 of 101   com/heinrichreimersoftware/materialintro/slide/SlideAdapter
d72e3fa29d3248cc    5 of  60   androidx/appcompat/widget/DrawableUtils
f62eeb29f97a8c2c   29 of  62   androidx/appcompat/widget/TintTypedArray
8ced6741ad895a31    3 of  16   com/poupa/vinylmusicplayer/service/SongPlayCountHelper
924b8faef138dc1a    1 of   2   com/poupa/vinylmusicplayer/service/MusicService$1
fb14778d7af8f50d    1 of   3   org/jaudiotagger/audio/mp4/Mp4FileWriter
56a0f12449ff7b6d   14 of  25   androidx/savedstate/SavedStateRegistryController
5adaeedf5d09fe15    6 of  10   com/poupa/vinylmusicplayer/model/smartplaylist/NotRecentlyPlayedPlaylist
57479605b74d582c    7 of  58   com/poupa/vinylmusicplayer/adapter/song/SongAdapter
09e7f966c99c2dab    1 of  12   com/h6ah4i/android/widget/advrecyclerview/draggable/RecyclerViewDragDropManager$FindSwapTargetContext
b668aac56d5db8da    2 of   3   androidx/appcompat/content/res/AppCompatResources
eac83fada7b6d41a    4 of  14   com/poupa/vinylmusicplayer/service/notification/AbsNotification
ffc154aa5c56f492   12 of  22   androidx/core/widget/ScrollerCompat
94803c77160c801a   35 of 125   androidx/core/view/WindowInsetsCompat$Impl20
76da93b4ba2522a0    1 of  11   com/poupa/vinylmusicplayer/service/notification/IdleNotification
20fe6ba31da21abc   33 of  33   com/poupa/vinylmusicplayer/ui/activities/intro/AppIntroActivity
99862fea6aac636e    1 of  47   com/h6ah4i/android/widget/advrecyclerview/animator/impl/ItemChangeAnimationManager
baa32342f2c2719d    1 of   1   com/h6ah4i/android/widget/advrecyclerview/draggable/DraggingItemEffectsInfo
9272d73b6d735387   54 of 219   androidx/collection/ArraySet
4e3058954d16a2de  201 of 533   com/sothree/slidinguppanel/SlidingUpPanelLayout
987e28fe10529087   31 of  61   com/poupa/vinylmusicplayer/adapter/MusicLibraryPagerAdapter
b6d16a4ed22337cb    4 of   8   androidx/lifecycle/EmptyActivityLifecycleCallbacks
3eb6ca2adc958ef0    8 of  26   androidx/core/view/WindowInsetsCompat$Builder
6120c23f1960e8a1   67 of 182   androidx/fragment/app/FragmentLifecycleCallbacksDispatcher
2719d2d6056bb4dc    9 of  59   androidx/recyclerview/widget/SimpleItemAnimator
dccadb5bdb2d0be6   16 of  61   androidx/recyclerview/widget/ChildHelper$Bucket
f6535b9f2226856b   19 of  38   me/zhanghai/android/materialprogressbar/BaseProgressLayerDrawable
2436556bead5f1a3    9 of 146   androidx/collection/LongSparseArray
75ad94f961d21ab5   39 of 260   androidx/appcompat/widget/ToolbarWidgetWrapper
68ea15486038ecb3    1 of   6   androidx/activity/ComponentActivity$1
03064aedfdf12538    5 of  25   androidx/core/view/AccessibilityDelegateCompat$AccessibilityDelegateAdapter
e7ae8ae861a216cb    4 of 265   com/poupa/vinylmusicplayer/ui/fragments/mainactivity/folders/FoldersFragment
34a3f0a02d947c57    2 of   2   com/google/android/material/shape/ShapePath$PathOperation
e270e2a644787839   60 of  61   androidx/constraintlayout/widget/ConstraintLayout$LayoutParams$Table
5457f4728dc872af    5 of  16   com/poupa/vinylmusicplayer/util/ImageTheme/FlatTheme
fec28ebae769fb5d    3 of   3   androidx/fragment/app/SpecialEffectsController$2
f3505722758fef0e   34 of  66   androidx/appcompat/view/SupportMenuInflater
cb89bdcb7f40dd93    1 of   2   androidx/cardview/R$styleable
b97516312a0006d8   10 of  21   com/poupa/vinylmusicplayer/databinding/FragmentLibraryBinding
a0b661f8d8085c23    1 of  13   androidx/lifecycle/ViewModelProvider$NewInstanceFactory
202d7a0960cb573e    2 of  28   com/poupa/vinylmusicplayer/ui/activities/base/AbsMusicServiceActivity$MusicStateReceiver
210dfdaa53f56070    5 of  57   androidx/collection/MapCollections
30a8feadb958a619    4 of  42   androidx/core/content/FileProvider$SimplePathStrategy
0832959905ab7035    3 of   4   androidx/core/content/res/ResourcesCompat$ColorStateListCacheEntry
73f08248566b4f9e    1 of   2   com/h6ah4i/android/widget/advrecyclerview/draggable/RecyclerViewDragDropManager$SwapTarget
45889ca0cce06b98    8 of  36   com/poupa/vinylmusicplayer/adapter/base/MediaEntryViewHolder
599c9ac05d9819e6    1 of  33   androidx/lifecycle/ViewModelProvider$AndroidViewModelFactory
14980ba6e39d4754    1 of   3   androidx/viewpager/widget/ViewPager$1
deea807b4ccdcb5b   16 of  26   com/google/android/material/tabs/TabIndicatorInterpolator
2003ce3cbada4d68    1 of   1   androidx/lifecycle/SavedStateHandleSupport$SAVED_STATE_REGISTRY_OWNER_KEY$1
d58ee69e988fed66    2 of   2   androidx/recyclerview/widget/LinearLayoutManager$LayoutChunkResult
96936be7c900b7da    3 of   3   androidx/emoji2/text/EmojiCompatInitializer$1
7ad5c6b55277ee46    6 of   9   me/zhanghai/android/materialprogressbar/internal/ThemeUtils
96a91734e9df0578    6 of  34   androidx/savedstate/Recreator
1ef15113fe38ac43    1 of   1   androidx/lifecycle/SavedStateHandleSupport$VIEW_MODEL_STORE_OWNER_KEY$1
d7dee189dac3e568    4 of  18   org/jaudiotagger/audio/asf/io/AsfExtHeaderReader
180549f08580028d    5 of   8   androidx/appcompat/app/AppCompatDelegateImpl$2
82886ebf41506ffe    3 of 321   androidx/constraintlayout/core/state/WidgetFrame
384e71e8d5d1f9a8   25 of 127   androidx/appcompat/app/AppCompatDelegate
93020481f0aa0234   87 of 193   androidx/constraintlayout/widget/ConstraintLayout$Measurer
166868c6073dc8c6    3 of   5   androidx/fragment/app/FragmentManager$2
cc654082c2452fb4    1 of   5   com/poupa/vinylmusicplayer/model/Song$1
56908da230f15268  118 of 120   org/jaudiotagger/logging/ErrorMessage
1eaf2ce339b272c9   18 of  39   androidx/core/view/WindowInsetsCompat$BuilderImpl20
de1f2d558f912006    3 of   8   androidx/activity/ComponentActivity$4
45e82beb9dad4e90    3 of   3   androidx/loader/content/ModernAsyncTask$1
2d7b31fdb3dc643f   13 of  49   androidx/constraintlayout/core/widgets/WidgetContainer
6487b6dfa9ac108a   47 of  97   com/google/android/material/floatingactionbutton/FloatingActionButtonImplLollipop
d92b279110b990e9    1 of   3   com/poupa/vinylmusicplayer/model/AbsCustomPlaylist
aafee021ba514b87   29 of  70   androidx/fragment/app/FragmentLayoutInflaterFactory
9cfa8bf60f6dfc05    4 of   9   androidx/appcompat/app/AppCompatDelegateImpl$3
1fbf67899bb9bd36    6 of   8   androidx/fragment/app/DefaultSpecialEffectsController$AnimationInfo
e43497a263505486    9 of 106   com/poupa/vinylmusicplayer/discog/DB
4533eacd547e08ab    3 of   3   com/poupa/vinylmusicplayer/ui/fragments/player/card/CardPlayerFragment$1
b1d7136aa6c98468    6 of   8   androidx/constraintlayout/core/SolverVariable$Type
05dbeca306a7e71b    1 of   2   com/google/android/material/R$styleable
1c7a2e56a4f8cd5c    7 of  12   com/kabouzeid/appthemehelper/util/TabLayoutUtil
3ab15a65ef2f2219    1 of  22   com/h6ah4i/android/widget/advrecyclerview/animator/impl/ItemAddAnimationManager
2d1303814fd9edab    2 of   2   androidx/fragment/app/FragmentManager$3
e6f56f969527b343   12 of  21   com/heinrichreimersoftware/materialintro/view/parallax/ParallaxLinearLayout
481f8f304f6175ff    8 of  50   androidx/core/app/ComponentActivity
22a5a006d1878481    7 of  94   kotlin/text/Regex
8fb0281449d47662  242 of 1299   androidx/appcompat/app/AppCompatDelegateImpl
a167e686e414225a    2 of  67   org/jaudiotagger/audio/ogg/util/OggInfoReader
a2cb5812cef7c61b   10 of  56   com/sothree/slidinguppanel/SlidingUpPanelLayout$DragHelperCallback
54a0d87de0e74eb2   15 of  19   com/poupa/vinylmusicplayer/ui/fragments/player/card/CardPlayerFragment$2
e329e23b058abac0    1 of  20   com/poupa/vinylmusicplayer/ui/fragments/player/card/CardPlayerFragment$BaseImpl
31d85e4748fff155    1 of   5   com/poupa/vinylmusicplayer/model/CategoryInfo$1
8ddd1e28223e641e   13 of  58   androidx/activity/OnBackPressedDispatcher
5e3d5853dfa1f2a7    4 of   5   com/poupa/vinylmusicplayer/ui/fragments/player/NowPlayingScreen
6d60de30cfa4e6d7   17 of  51   com/google/android/material/ripple/RippleUtils
8c686875ac552f9b    1 of  12   com/sothree/slidinguppanel/SlidingUpPanelLayout$1
5d4d96390fc7fdd0    2 of   4   androidx/lifecycle/LifecycleDispatcher$DispatcherActivityCallback
bd0bf1913806ef76   15 of  29   com/poupa/vinylmusicplayer/util/CalendarUtil
d86ada52df5298c3   71 of 111   androidx/appcompat/view/SupportMenuInflater$MenuState
877f39cd973392c1   15 of  18   com/google/android/material/internal/ScrimInsetsFrameLayout$1
6a8321ec1cadcfb2    1 of   7   androidx/emoji2/viewsintegration/EmojiTextViewHelper$HelperInternal
b81d8ba05b33083b    3 of   3   com/poupa/vinylmusicplayer/ui/fragments/mainactivity/library/pager/ArtistsFragment$AsyncArtistLoader
7ad527dfcd7acefe   19 of  31   com/poupa/vinylmusicplayer/ui/fragments/mainactivity/library/pager/ArtistsFragment
85d359ec5c4264c6    2 of   9   com/h6ah4i/android/widget/advrecyclerview/draggable/BasicSwapTargetTranslationInterpolator
eb5a22bf5ad8b94f    2 of  38   org/jaudiotagger/audio/generic/AudioFileReader
0144bb5691abaa4d    8 of  31   androidx/core/graphics/Insets
cb1a3f8a7d31d57a    2 of   2   androidx/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$1
10146efcc3e25cbf    9 of  17   com/poupa/vinylmusicplayer/databinding/SlidingMusicPanelLayoutBinding
21c7fbbd2d6c8c5d   21 of  48   androidx/emoji2/viewsintegration/EmojiTextViewHelper$HelperInternal19
ceec65d9bcb6d421    4 of  16   androidx/emoji2/text/DefaultGlyphChecker
89b917f53796c3d0    2 of   3   androidx/emoji2/text/EmojiCompat$InitCallback
60bf7330d6940010   61 of  93   com/poupa/vinylmusicplayer/ui/fragments/player/card/CardPlayerPlaybackControlsFragment
3a96b4eb76b4a9d0    2 of   3   androidx/interpolator/view/animation/FastOutSlowInInterpolator
